#	type	key	freq
370	T	n: itunes	29
371	T	nnpn: figure end of figure	29
372	T	an: messy catalog	29
372	V[s]	aan: modern-day messy catalog	4
373	T	n: umbra	29
374	T	nn: unit area	29
375	T	nn: home position	29
375	V[s]	nnn: telescope home position	2
375	V[s]	nnn: home position screen	2
376	T	an: angular diameter	29
376	V[s]	anpn: angular diameter of star	4
376	V[s]	anpn: angular diameter of moon	3
376	V[s]	aan: apparent angular diameter	3
377	T	an: autumnal equinox	29
377	V[s]	acan: vernal and autumnal equinox	4
378	T	n: hugin	29
379	T	n: sagittarius	58
380	T	n: astigmatism	29
381	T	n: sync	29
382	T	a: geometric	29
383	T	an: stellar background	29
384	T	an: astronomical unit	86
385	T	an: selected object	86
386	T	n: cassiopeia	57
387	T	an: dark adaptation	57
387	V[s]	nan: understanding dark adaptation	2
388	T	nn: quantum efficiency	28
389	T	an: spherical triangle	28
390	T	npn: minute of arc	28
390	V[s]	an: arc minute	24
391	T	nn: gas cloud	28
391	V[s]	npan: cloud of interstellar gas	6
391	V[s]	npan: cloud of glowing gas	5
391	V[s]	nnn: gas cloud g2	2
391	V[s]	ann: interstellar gas cloud	3
391	V[s]	ann: bright gas cloud	6
391	V[s]	ann: glowing gas cloud	4
392	T	an: photographic plate	56
393	T	npnn: start of figure end	28
394	T	ann: polar axis scope	28
395	T	an: solar image	28
395	V[s]	aan: monochrome solar image	2
396	T	n: sourceselector	28
397	T	n: chronometer	28
398	T	n: photoelectron	28
399	T	an: initial configuration	28
400	T	n: iridium	28
401	T	n: copernicus	28
402	T	nn: status bar	28
403	T	nn: ken hose	28
404	T	npn: point of light	28
404	V[s]	anpn: tiny point of light	3
404	V[s]	anpn: bright point of light	3
405	T	an: local meridian	28
406	T	an: binary system	56
406	V[s]	aann: binary binary star system	2
406	V[s]	aan: close binary system	11
407	T	npnn: start of figure figure	28
408	T	n: defaultimage	28
409	T	a: martian	55
410	T	n: gamma-ray	55
411	T	ann: solar system object	55
412	T	a: dark-adapted	27
413	T	ann: open star cluster	27
414	T	n: diaphragm	27
415	T	npn: point of aries	27
416	T	n: photometer	27
417	T	an: outer planet	27
417	V[s]	aan: giant outer planet	3
418	T	an: solar imaging	27
418	V[s]	aan: white-light solar imaging	2
419	T	aan: large magellanic cloud	27
420	T	n: pulsation	27
421	T	an: high energy	27
422	T	n: scenery3d	27
423	T	n: meeus	27
424	T	n: voltage	27
425	T	an: digital camera	27
426	T	n: octans	27
427	T	n: scattering	27
428	T	ann: solar system body	27
429	T	n: algol	27
430	T	n: readout	27
431	T	a: godsey	52
432	T	npn: cluster of galaxy	26
432	V[s]	nn: galaxy cluster	13
432	V[s]	anpn: rich cluster of galaxy	4
433	T	an: superior planet	26
434	T	npn: obliquity of ecliptic	26
434	V[s]	an: ecliptic obliquity	6
435	T	nn: radio source	26
435	V[s]	ann: quasi-stellar radio source	3
435	V[s]	ann: celestial radio source	2
436	T	n: magnetosphere	26
437	T	n: radiant	52
438	T	an: polar cap	26
438	V[s]	aan: south polar cap	4
438	V[s]	aan: southern polar cap	6
438	V[s]	aan: northern polar cap	2
439	T	n: huygens	26
440	T	an: kinetic energy	26
441	T	n: hyades	26
442	T	an: julian day	52
442	V[s]	aan: modified julian day	10
443	T	npn: orbit of planet	26
443	V[s]	nn: planet orbit	7
444	T	an: orbital plane	26
445	T	ann: high frame rate	26
446	T	n: offset	26
447	T	an: optical region	26
447	V[s]	anpn: optical region of spectrum	4
448	T	nn: corrector plate	26
448	V[s]	ann: front corrector plate	4
449	T	an: sidereal rate	26
450	T	an: refractive index	26
451	T	an: serial port	26
452	T	nn: object info	26
452	V[s]	nnn: object info view	13
453	T	n: histogram	26
454	T	n: prefix	26
455	T	an: angular separation	26
455	V[s]	anpn: angular separation of object	3
456	T	nn: night magazine	26
457	T	a: user-defined	26
458	T	npn: surface of earth	26
458	V[s]	nn: earth surface	3
459	T	n: wi-fi	26
460	T	n: celestron	77
461	T	n: obliquity	51
462	T	nn: billion year	51
463	T	nn: ccd camera	51
463	V[s]	nnn: ccd astronomy camera	3
463	V[s]	ann: astronomical ccd camera	3
463	V[s]	nnnn: sbig stf-8300m ccd camera	2
463	V[s]	ann: sensitive ccd camera	3
463	V[s]	ann: monochrome ccd camera	2
463	V[s]	ann: digital ccd camera	2
464	T	nn: telescope tube	51
464	V[s]	nan: telescope optical tube	2
465	T	n: astrophysics	76
466	T	nn: object type	25
466	V[s]	npan: type of messy object	8
467	T	npn: part of spectrum	25
467	V[s]	npan: part of electromagnetic spectrum	4
467	V[s]	npan: part of visible spectrum	3
467	V[s]	anpn: red part of spectrum	2
467	V[s]	anpn: visible part of spectrum	4
467	V[s]	anpn: blue part of spectrum	3
467	V[s]	anpn: visual part of spectrum	2
468	T	n: cation	25
469	T	nn: leap year	25
470	T	nnn: view transcript -	25
471	T	nn: system menu	25
472	T	an: low power	25
473	T	n: retina	25
474	T	an: major planet	25
475	T	n: spica	25
476	T	nn: azimuth adjustment	25
476	V[s]	nnn: azimuth adjustment knob	11
